id,date,item,sales
1070,2015-12-07,1,52
1071,2015-12-08,1,52
1072,2015-12-09,1,50
1073,2015-12-10,1,58
1074,2015-12-11,1,53
1075,2015-12-12,1,57
1076,2015-12-13,1,58
1077,2015-12-14,1,43
1078,2015-12-15,1,48
1079,2015-12-16,1,65
1080,2015-12-17,1,45
1081,2015-12-18,1,69
1082,2015-12-19,1,59
1083,2015-12-20,1,56
1084,2015-12-21,1,30
1085,2015-12-22,1,50
1086,2015-12-23,1,47
1087,2015-12-24,1,51
1088,2015-12-25,1,69
1089,2015-12-26,1,54
1090,2015-12-27,1,68
1091,2015-12-28,1,41
1092,2015-12-29,1,50
1093,2015-12-30,1,56
1094,2015-12-31,1,66
1095,2016-01-01,1,75
1096,2016-01-02,1,55
1097,2016-01-03,1,65
1098,2016-01-04,1,43
1099,2016-01-05,1,47
1100,2016-01-06,1,51
1101,2016-01-07,1,51
1102,2016-01-08,1,45
1103,2016-01-09,1,65
1104,2016-01-10,1,70
1105,2016-01-11,1,44
1106,2016-01-12,1,53
1107,2016-01-13,1,53
1108,2016-01-14,1,52
1109,2016-01-15,1,57
1110,2016-01-16,1,45
1111,2016-01-17,1,56
1112,2016-01-18,1,43
1113,2016-01-19,1,51
1114,2016-01-20,1,41
1115,2016-01-21,1,37
1116,2016-01-22,1,48
1117,2016-01-23,1,66
1118,2016-01-24,1,53
1119,2016-01-25,1,52
1120,2016-01-26,1,64
1121,2016-01-27,1,67
1122,2016-01-28,1,53
1123,2016-01-29,1,56
1124,2016-01-30,1,59
1125,2016-01-31,1,53
1126,2016-02-01,1,41
1127,2016-02-02,1,60
1128,2016-02-03,1,59
1129,2016-02-04,1,54
1130,2016-02-05,1,59
1131,2016-02-06,1,68
1132,2016-02-07,1,75
1133,2016-02-08,1,47
1134,2016-02-09,1,60
1135,2016-02-10,1,66
1136,2016-02-11,1,65
1137,2016-02-12,1,68
1138,2016-02-13,1,67
1139,2016-02-14,1,76
1140,2016-02-15,1,45
1141,2016-02-16,1,65
1142,2016-02-17,1,71
1143,2016-02-18,1,58
1144,2016-02-19,1,76
1145,2016-02-20,1,75
1146,2016-02-21,1,67
1147,2016-02-22,1,48
1148,2016-02-23,1,51
1149,2016-02-24,1,57
1150,2016-02-25,1,54
1151,2016-02-26,1,55
1152,2016-02-27,1,62
1153,2016-02-28,1,64
1154,2016-02-29,1,50
1155,2016-03-01,1,62
1156,2016-03-02,1,70
1157,2016-03-03,1,73
1158,2016-03-04,1,66
1159,2016-03-05,1,86
1160,2016-03-06,1,77
1161,2016-03-07,1,51
1162,2016-03-08,1,63
1163,2016-03-09,1,68
1164,2016-03-10,1,76
1165,2016-03-11,1,77
1166,2016-03-12,1,78
1167,2016-03-13,1,90
1168,2016-03-14,1,47
1169,2016-03-15,1,53
1170,2016-03-16,1,64
1171,2016-03-17,1,66
1172,2016-03-18,1,71
1173,2016-03-19,1,78
1174,2016-03-20,1,69
1175,2016-03-21,1,67
1176,2016-03-22,1,65
1177,2016-03-23,1,70
1178,2016-03-24,1,54
1179,2016-03-25,1,91
1180,2016-03-26,1,72
1181,2016-03-27,1,90
1182,2016-03-28,1,66
1183,2016-03-29,1,81
1184,2016-03-30,1,57
1185,2016-03-31,1,60
1186,2016-04-01,1,95
1187,2016-04-02,1,91
1188,2016-04-03,1,107
1189,2016-04-04,1,74
1190,2016-04-05,1,83
1191,2016-04-06,1,74
1192,2016-04-07,1,83
1193,2016-04-08,1,89
1194,2016-04-09,1,101
1195,2016-04-10,1,117
1196,2016-04-11,1,74
1197,2016-04-12,1,89
1198,2016-04-13,1,68
1199,2016-04-14,1,99
1200,2016-04-15,1,88
1201,2016-04-16,1,98
1202,2016-04-17,1,87
1203,2016-04-18,1,67
1204,2016-04-19,1,70
1205,2016-04-20,1,79
1206,2016-04-21,1,90
1207,2016-04-22,1,84
1208,2016-04-23,1,88
1209,2016-04-24,1,97
1210,2016-04-25,1,74
1211,2016-04-26,1,73
1212,2016-04-27,1,66
1213,2016-04-28,1,78
1214,2016-04-29,1,92
1215,2016-04-30,1,117
1216,2016-05-01,1,114
1217,2016-05-02,1,64
1218,2016-05-03,1,87
1219,2016-05-04,1,77
1220,2016-05-05,1,80
1221,2016-05-06,1,105
1222,2016-05-07,1,101
1223,2016-05-08,1,102
1224,2016-05-09,1,71
1225,2016-05-10,1,77
1226,2016-05-11,1,71
1227,2016-05-12,1,68
1228,2016-05-13,1,108
1229,2016-05-14,1,105
1230,2016-05-15,1,110
1231,2016-05-16,1,56
1232,2016-05-17,1,81
1233,2016-05-18,1,84
1234,2016-05-19,1,91
1235,2016-05-20,1,95
1236,2016-05-21,1,112
1237,2016-05-22,1,90
1238,2016-05-23,1,71
1239,2016-05-24,1,97
1240,2016-05-25,1,92
1241,2016-05-26,1,83
1242,2016-05-27,1,81
1243,2016-05-28,1,101
1244,2016-05-29,1,114
1245,2016-05-30,1,62
1246,2016-05-31,1,82
1247,2016-06-01,1,83
1248,2016-06-02,1,89
1249,2016-06-03,1,113
1250,2016-06-04,1,108
1251,2016-06-05,1,112
1252,2016-06-06,1,94
1253,2016-06-07,1,83
1254,2016-06-08,1,80
1255,2016-06-09,1,91
1256,2016-06-10,1,119
1257,2016-06-11,1,110
1258,2016-06-12,1,111
1259,2016-06-13,1,101
1260,2016-06-14,1,94
1261,2016-06-15,1,95
1262,2016-06-16,1,102
1263,2016-06-17,1,100
1264,2016-06-18,1,101
1265,2016-06-19,1,96
1266,2016-06-20,1,61
1267,2016-06-21,1,100
1268,2016-06-22,1,93
1269,2016-06-23,1,88
1270,2016-06-24,1,110
1271,2016-06-25,1,128
1272,2016-06-26,1,104
1273,2016-06-27,1,90
1274,2016-06-28,1,112
1275,2016-06-29,1,85
1276,2016-06-30,1,103
1277,2016-07-01,1,117
1278,2016-07-02,1,103
1279,2016-07-03,1,130
1280,2016-07-04,1,75
1281,2016-07-05,1,98
1282,2016-07-06,1,93
1283,2016-07-07,1,110
1284,2016-07-08,1,125
1285,2016-07-09,1,136
1286,2016-07-10,1,116
1287,2016-07-11,1,75
1288,2016-07-12,1,83
1289,2016-07-13,1,109
1290,2016-07-14,1,97
1291,2016-07-15,1,102
1292,2016-07-16,1,120
1293,2016-07-17,1,110
1294,2016-07-18,1,82
1295,2016-07-19,1,85
1296,2016-07-20,1,103
1297,2016-07-21,1,115
1298,2016-07-22,1,87
1299,2016-07-23,1,117
1300,2016-07-24,1,92
1301,2016-07-25,1,95
1302,2016-07-26,1,99
1303,2016-07-27,1,88
1304,2016-07-28,1,113
1305,2016-07-29,1,104
1306,2016-07-30,1,128
1307,2016-07-31,1,113
1308,2016-08-01,1,74
1309,2016-08-02,1,85
1310,2016-08-03,1,87
1311,2016-08-04,1,85
1312,2016-08-05,1,95
1313,2016-08-06,1,99
1314,2016-08-07,1,112
1315,2016-08-08,1,79
1316,2016-08-09,1,81
1317,2016-08-10,1,72
1318,2016-08-11,1,80
1319,2016-08-12,1,95
1320,2016-08-13,1,80
1321,2016-08-14,1,111
1322,2016-08-15,1,76
1323,2016-08-16,1,67
1324,2016-08-17,1,88
1325,2016-08-18,1,101
1326,2016-08-19,1,82
1327,2016-08-20,1,97
1328,2016-08-21,1,99
1329,2016-08-22,1,61
1330,2016-08-23,1,90
1331,2016-08-24,1,99
1332,2016-08-25,1,66
1333,2016-08-26,1,94
1334,2016-08-27,1,111
1335,2016-08-28,1,107
1336,2016-08-29,1,58
1337,2016-08-30,1,76
1338,2016-08-31,1,79
1339,2016-09-01,1,83
1340,2016-09-02,1,81
1341,2016-09-03,1,108
1342,2016-09-04,1,102
1343,2016-09-05,1,74
1344,2016-09-06,1,84
1345,2016-09-07,1,71
1346,2016-09-08,1,80
1347,2016-09-09,1,78
1348,2016-09-10,1,85
1349,2016-09-11,1,86
1350,2016-09-12,1,79
1351,2016-09-13,1,79
1352,2016-09-14,1,75
1353,2016-09-15,1,66
1354,2016-09-16,1,87
1355,2016-09-17,1,86
1356,2016-09-18,1,91
1357,2016-09-19,1,57
1358,2016-09-20,1,83
1359,2016-09-21,1,71
1360,2016-09-22,1,89
1361,2016-09-23,1,85
1362,2016-09-24,1,106
1363,2016-09-25,1,100
1364,2016-09-26,1,68
1365,2016-09-27,1,78
1366,2016-09-28,1,99
1367,2016-09-29,1,88
1368,2016-09-30,1,100
1369,2016-10-01,1,75
1370,2016-10-02,1,103
1371,2016-10-03,1,52
1372,2016-10-04,1,74
1373,2016-10-05,1,69
1374,2016-10-06,1,76
1375,2016-10-07,1,83
1376,2016-10-08,1,104
1377,2016-10-09,1,100
1378,2016-10-10,1,59
1379,2016-10-11,1,88
1380,2016-10-12,1,64
1381,2016-10-13,1,69
1382,2016-10-14,1,91
1383,2016-10-15,1,98
1384,2016-10-16,1,90
1385,2016-10-17,1,69
1386,2016-10-18,1,67
1387,2016-10-19,1,73
1388,2016-10-20,1,91
1389,2016-10-21,1,87
1390,2016-10-22,1,83
1391,2016-10-23,1,81
1392,2016-10-24,1,59
1393,2016-10-25,1,58
1394,2016-10-26,1,59
1395,2016-10-27,1,85
1396,2016-10-28,1,73
1397,2016-10-29,1,91
1398,2016-10-30,1,78
1399,2016-10-31,1,66
1400,2016-11-01,1,81
1401,2016-11-02,1,80
1402,2016-11-03,1,84
1403,2016-11-04,1,85
1404,2016-11-05,1,105
1405,2016-11-06,1,106
1406,2016-11-07,1,61
1407,2016-11-08,1,65
1408,2016-11-09,1,67
1409,2016-11-10,1,72
1410,2016-11-11,1,93
1411,2016-11-12,1,95
1412,2016-11-13,1,105
1413,2016-11-14,1,64
1414,2016-11-15,1,71
1415,2016-11-16,1,65
1416,2016-11-17,1,79
1417,2016-11-18,1,84
1418,2016-11-19,1,96
1419,2016-11-20,1,98
1420,2016-11-21,1,72
1421,2016-11-22,1,73
1422,2016-11-23,1,77
1423,2016-11-24,1,83
1424,2016-11-25,1,93
1425,2016-11-26,1,82
1426,2016-11-27,1,81
1427,2016-11-28,1,67
1428,2016-11-29,1,90
1429,2016-11-30,1,68
1430,2016-12-01,1,59
1431,2016-12-02,1,43
1432,2016-12-03,1,71
1433,2016-12-04,1,80
1434,2016-12-05,1,69
1435,2016-12-06,1,44
1436,2016-12-07,1,55
1437,2016-12-08,1,56
1438,2016-12-09,1,55
1439,2016-12-10,1,76
1440,2016-12-11,1,77
1441,2016-12-12,1,52
1442,2016-12-13,1,59
1443,2016-12-14,1,47
1444,2016-12-15,1,59
1445,2016-12-16,1,69
1446,2016-12-17,1,60
1447,2016-12-18,1,69
1448,2016-12-19,1,66
1449,2016-12-20,1,60
1450,2016-12-21,1,54
1451,2016-12-22,1,66
1452,2016-12-23,1,59
1453,2016-12-24,1,62
1454,2016-12-25,1,65
1455,2016-12-26,1,49
1456,2016-12-27,1,51
1457,2016-12-28,1,56
1458,2016-12-29,1,65
1459,2016-12-30,1,78
1460,2016-12-31,1,64
1461,2017-01-01,1,72
1462,2017-01-02,1,50
1463,2017-01-03,1,47
1464,2017-01-04,1,54
1465,2017-01-05,1,60
1466,2017-01-06,1,71
1467,2017-01-07,1,60
1468,2017-01-08,1,56
1469,2017-01-09,1,54
1470,2017-01-10,1,46
1471,2017-01-11,1,50
1472,2017-01-12,1,61
1473,2017-01-13,1,53
1474,2017-01-14,1,60
1475,2017-01-15,1,77
1476,2017-01-16,1,47
1477,2017-01-17,1,57
1478,2017-01-18,1,54
1479,2017-01-19,1,62
1480,2017-01-20,1,75
1481,2017-01-21,1,54
1482,2017-01-22,1,69
1483,2017-01-23,1,43
1484,2017-01-24,1,61
1485,2017-01-25,1,41
1486,2017-01-26,1,61
1487,2017-01-27,1,54
1488,2017-01-28,1,54
1489,2017-01-29,1,69
1490,2017-01-30,1,41
1491,2017-01-31,1,51
1492,2017-02-01,1,59
1493,2017-02-02,1,73
1494,2017-02-03,1,79
1495,2017-02-04,1,78
1496,2017-02-05,1,82
1497,2017-02-06,1,54
1498,2017-02-07,1,58
1499,2017-02-08,1,61
1500,2017-02-09,1,71
1501,2017-02-10,1,70
1502,2017-02-11,1,75
1503,2017-02-12,1,71
1504,2017-02-13,1,39
1505,2017-02-14,1,68
1506,2017-02-15,1,66
1507,2017-02-16,1,55
1508,2017-02-17,1,57
1509,2017-02-18,1,70
1510,2017-02-19,1,72
1511,2017-02-20,1,42
1512,2017-02-21,1,49
1513,2017-02-22,1,53
1514,2017-02-23,1,63
1515,2017-02-24,1,68
1516,2017-02-25,1,72
1517,2017-02-26,1,82
1518,2017-02-27,1,52
1519,2017-02-28,1,54
1520,2017-03-01,1,67
1521,2017-03-02,1,60
1522,2017-03-03,1,83
1523,2017-03-04,1,76
1524,2017-03-05,1,90
1525,2017-03-06,1,51
1526,2017-03-07,1,59
1527,2017-03-08,1,65
1528,2017-03-09,1,65
1529,2017-03-10,1,72
1530,2017-03-11,1,84
1531,2017-03-12,1,84
1532,2017-03-13,1,61
1533,2017-03-14,1,70
1534,2017-03-15,1,74
1535,2017-03-16,1,71
1536,2017-03-17,1,74
1537,2017-03-18,1,84
1538,2017-03-19,1,82
1539,2017-03-20,1,52
1540,2017-03-21,1,63
1541,2017-03-22,1,73
1542,2017-03-23,1,62
1543,2017-03-24,1,80
1544,2017-03-25,1,80
1545,2017-03-26,1,71
1546,2017-03-27,1,58
1547,2017-03-28,1,68
1548,2017-03-29,1,63
1549,2017-03-30,1,70
1550,2017-03-31,1,69
1551,2017-04-01,1,109
1552,2017-04-02,1,87
1553,2017-04-03,1,69
1554,2017-04-04,1,80
1555,2017-04-05,1,86
1556,2017-04-06,1,92
1557,2017-04-07,1,101
1558,2017-04-08,1,98
1559,2017-04-09,1,94
1560,2017-04-10,1,72
1561,2017-04-11,1,71
1562,2017-04-12,1,68
1563,2017-04-13,1,75
1564,2017-04-14,1,75
1565,2017-04-15,1,120
1566,2017-04-16,1,102
1567,2017-04-17,1,65
1568,2017-04-18,1,83
1569,2017-04-19,1,86
1570,2017-04-20,1,88
1571,2017-04-21,1,87
1572,2017-04-22,1,100
1573,2017-04-23,1,87
1574,2017-04-24,1,82
1575,2017-04-25,1,75
1576,2017-04-26,1,82
1577,2017-04-27,1,96
1578,2017-04-28,1,93
1579,2017-04-29,1,95
1580,2017-04-30,1,111
1581,2017-05-01,1,66
1582,2017-05-02,1,79
1583,2017-05-03,1,106
1584,2017-05-04,1,82
1585,2017-05-05,1,95
1586,2017-05-06,1,105
1587,2017-05-07,1,120
1588,2017-05-08,1,85
1589,2017-05-09,1,101
1590,2017-05-10,1,83
1591,2017-05-11,1,77
1592,2017-05-12,1,103
1593,2017-05-13,1,108
1594,2017-05-14,1,113
1595,2017-05-15,1,58
1596,2017-05-16,1,91
1597,2017-05-17,1,64
1598,2017-05-18,1,110
1599,2017-05-19,1,102
1600,2017-05-20,1,100
1601,2017-05-21,1,108
1602,2017-05-22,1,69
1603,2017-05-23,1,71
1604,2017-05-24,1,94
1605,2017-05-25,1,96
1606,2017-05-26,1,98
1607,2017-05-27,1,115
1608,2017-05-28,1,112
1609,2017-05-29,1,84
1610,2017-05-30,1,83
1611,2017-05-31,1,89
1612,2017-06-01,1,112
1613,2017-06-02,1,101
1614,2017-06-03,1,109
1615,2017-06-04,1,128
1616,2017-06-05,1,73
1617,2017-06-06,1,99
1618,2017-06-07,1,93
1619,2017-06-08,1,95
1620,2017-06-09,1,100
1621,2017-06-10,1,115
1622,2017-06-11,1,112
1623,2017-06-12,1,63
1624,2017-06-13,1,87
1625,2017-06-14,1,105
1626,2017-06-15,1,104
1627,2017-06-16,1,96
1628,2017-06-17,1,123
1629,2017-06-18,1,133
1630,2017-06-19,1,98
1631,2017-06-20,1,87
1632,2017-06-21,1,99
1633,2017-06-22,1,83
1634,2017-06-23,1,107
1635,2017-06-24,1,101
1636,2017-06-25,1,116
1637,2017-06-26,1,75
1638,2017-06-27,1,92
1639,2017-06-28,1,121
1640,2017-06-29,1,102
1641,2017-06-30,1,112
1642,2017-07-01,1,110
1643,2017-07-02,1,126
1644,2017-07-03,1,92
1645,2017-07-04,1,96
1646,2017-07-05,1,87
1647,2017-07-06,1,116
1648,2017-07-07,1,125
1649,2017-07-08,1,112
1650,2017-07-09,1,121
1651,2017-07-10,1,84
1652,2017-07-11,1,107
1653,2017-07-12,1,116
1654,2017-07-13,1,97
1655,2017-07-14,1,118
1656,2017-07-15,1,130
1657,2017-07-16,1,140
1658,2017-07-17,1,85
1659,2017-07-18,1,106
1660,2017-07-19,1,96
1661,2017-07-20,1,111
1662,2017-07-21,1,92
1663,2017-07-22,1,131
1664,2017-07-23,1,125
1665,2017-07-24,1,86
1666,2017-07-25,1,101
1667,2017-07-26,1,98
1668,2017-07-27,1,97
1669,2017-07-28,1,129
1670,2017-07-29,1,108
1671,2017-07-30,1,114
1672,2017-07-31,1,84
1673,2017-08-01,1,82
1674,2017-08-02,1,90
1675,2017-08-03,1,83
1676,2017-08-04,1,97
1677,2017-08-05,1,125
1678,2017-08-06,1,100
1679,2017-08-07,1,76
1680,2017-08-08,1,87
1681,2017-08-09,1,92
1682,2017-08-10,1,102
1683,2017-08-11,1,109
1684,2017-08-12,1,115
1685,2017-08-13,1,97
1686,2017-08-14,1,65
1687,2017-08-15,1,84
1688,2017-08-16,1,91
1689,2017-08-17,1,99
1690,2017-08-18,1,96
1691,2017-08-19,1,97
1692,2017-08-20,1,102
1693,2017-08-21,1,83
1694,2017-08-22,1,89
1695,2017-08-23,1,85
1696,2017-08-24,1,83
1697,2017-08-25,1,100
1698,2017-08-26,1,111
1699,2017-08-27,1,98
1700,2017-08-28,1,83
1701,2017-08-29,1,68
1702,2017-08-30,1,73
1703,2017-08-31,1,94
1704,2017-09-01,1,113
1705,2017-09-02,1,87
1706,2017-09-03,1,92
1707,2017-09-04,1,65
1708,2017-09-05,1,75
1709,2017-09-06,1,77
1710,2017-09-07,1,96
1711,2017-09-08,1,101
1712,2017-09-09,1,113
1713,2017-09-10,1,97
1714,2017-09-11,1,76
1715,2017-09-12,1,72
1716,2017-09-13,1,72
1717,2017-09-14,1,94
1718,2017-09-15,1,95
1719,2017-09-16,1,96
1720,2017-09-17,1,114
1721,2017-09-18,1,67
1722,2017-09-19,1,81
1723,2017-09-20,1,68
1724,2017-09-21,1,92
1725,2017-09-22,1,86
1726,2017-09-23,1,96
1727,2017-09-24,1,98
1728,2017-09-25,1,72
1729,2017-09-26,1,63
1730,2017-09-27,1,86
1731,2017-09-28,1,76
1732,2017-09-29,1,91
1733,2017-09-30,1,90
1734,2017-10-01,1,105
1735,2017-10-02,1,51
1736,2017-10-03,1,67
1737,2017-10-04,1,67
1738,2017-10-05,1,87
1739,2017-10-06,1,92
1740,2017-10-07,1,84
1741,2017-10-08,1,107
1742,2017-10-09,1,50
1743,2017-10-10,1,80
1744,2017-10-11,1,79
1745,2017-10-12,1,84
1746,2017-10-13,1,84
1747,2017-10-14,1,91
1748,2017-10-15,1,87
1749,2017-10-16,1,65
1750,2017-10-17,1,73
1751,2017-10-18,1,60
1752,2017-10-19,1,73
1753,2017-10-20,1,90
1754,2017-10-21,1,105
1755,2017-10-22,1,109
1756,2017-10-23,1,72
1757,2017-10-24,1,88
1758,2017-10-25,1,74
1759,2017-10-26,1,93
1760,2017-10-27,1,78
1761,2017-10-28,1,90
1762,2017-10-29,1,102
1763,2017-10-30,1,83
1764,2017-10-31,1,72
1765,2017-11-01,1,75
1766,2017-11-02,1,85
1767,2017-11-03,1,83
1768,2017-11-04,1,121
1769,2017-11-05,1,93
1770,2017-11-06,1,67
1771,2017-11-07,1,78
1772,2017-11-08,1,74
1773,2017-11-09,1,82
1774,2017-11-10,1,74
1775,2017-11-11,1,96
1776,2017-11-12,1,87
1777,2017-11-13,1,67
1778,2017-11-14,1,74
1779,2017-11-15,1,71
1780,2017-11-16,1,77
1781,2017-11-17,1,93
1782,2017-11-18,1,106
1783,2017-11-19,1,111
1784,2017-11-20,1,81
1785,2017-11-21,1,102
1786,2017-11-22,1,87
1787,2017-11-23,1,89
1788,2017-11-24,1,91
1789,2017-11-25,1,84
1790,2017-11-26,1,98
1791,2017-11-27,1,66
1792,2017-11-28,1,74
1793,2017-11-29,1,84
1794,2017-11-30,1,73
1795,2017-12-01,1,69
1796,2017-12-02,1,71
1797,2017-12-03,1,77
1798,2017-12-04,1,34
1799,2017-12-05,1,55
1800,2017-12-06,1,57
1801,2017-12-07,1,56
1802,2017-12-08,1,70
1803,2017-12-09,1,85
1804,2017-12-10,1,77
1805,2017-12-11,1,55
1806,2017-12-12,1,51
1807,2017-12-13,1,66
1808,2017-12-14,1,63
1809,2017-12-15,1,61
1810,2017-12-16,1,77
1811,2017-12-17,1,86
1812,2017-12-18,1,60
1813,2017-12-19,1,42
1814,2017-12-20,1,59
1815,2017-12-21,1,62
1816,2017-12-22,1,56
1817,2017-12-23,1,63
1818,2017-12-24,1,74
1819,2017-12-25,1,44
1820,2017-12-26,1,57
1821,2017-12-27,1,49
1822,2017-12-28,1,57
1823,2017-12-29,1,54
1824,2017-12-30,1,82
1825,2017-12-31,1,73
1826,2013-01-01,2,41
1827,2013-01-02,2,33
1828,2013-01-03,2,46
1829,2013-01-04,2,50
1830,2013-01-05,2,44
1831,2013-01-06,2,57
1832,2013-01-07,2,27
1833,2013-01-08,2,43
1834,2013-01-09,2,38
1835,2013-01-10,2,49
1836,2013-01-11,2,53
1837,2013-01-12,2,47
1838,2013-01-13,2,58
1839,2013-01-14,2,26
1840,2013-01-15,2,40
1841,2013-01-16,2,43
1842,2013-01-17,2,38
1843,2013-01-18,2,46
1844,2013-01-19,2,50
1845,2013-01-20,2,49
1846,2013-01-21,2,36
1847,2013-01-22,2,43
1848,2013-01-23,2,35
1849,2013-01-24,2,41
1850,2013-01-25,2,50
1851,2013-01-26,2,38
1852,2013-01-27,2,50
1853,2013-01-28,2,35
1854,2013-01-29,2,41
1855,2013-01-30,2,45
1856,2013-01-31,2,42
1857,2013-02-01,2,36
1858,2013-02-02,2,47
1859,2013-02-03,2,48
1860,2013-02-04,2,31
1861,2013-02-05,2,41
1862,2013-02-06,2,36
1863,2013-02-07,2,48
1864,2013-02-08,2,40
1865,2013-02-09,2,61
1866,2013-02-10,2,49
1867,2013-02-11,2,38
1868,2013-02-12,2,46
1869,2013-02-13,2,48
1870,2013-02-14,2,46
1871,2013-02-15,2,52
1872,2013-02-16,2,49
1873,2013-02-17,2,53
1874,2013-02-18,2,35
1875,2013-02-19,2,46
1876,2013-02-20,2,50
1877,2013-02-21,2,49
1878,2013-02-22,2,46
1879,2013-02-23,2,53
1880,2013-02-24,2,57
1881,2013-02-25,2,33
1882,2013-02-26,2,38
1883,2013-02-27,2,48
1884,2013-02-28,2,38
1885,2013-03-01,2,57
1886,2013-03-02,2,62
1887,2013-03-03,2,70
1888,2013-03-04,2,38
1889,2013-03-05,2,51
1890,2013-03-06,2,58
1891,2013-03-07,2,65
1892,2013-03-08,2,50
1893,2013-03-09,2,59
1894,2013-03-10,2,62
1895,2013-03-11,2,35
1896,2013-03-12,2,54
1897,2013-03-13,2,66
1898,2013-03-14,2,45
1899,2013-03-15,2,67
1900,2013-03-16,2,70
1901,2013-03-17,2,68
1902,2013-03-18,2,36
1903,2013-03-19,2,43
1904,2013-03-20,2,53
1905,2013-03-21,2,63
1906,2013-03-22,2,61
1907,2013-03-23,2,76
1908,2013-03-24,2,61
1909,2013-03-25,2,33
1910,2013-03-26,2,52
1911,2013-03-27,2,54
1912,2013-03-28,2,69
1913,2013-03-29,2,62
1914,2013-03-30,2,66
1915,2013-03-31,2,69
1916,2013-04-01,2,58
1917,2013-04-02,2,63
1918,2013-04-03,2,74
1919,2013-04-04,2,74
1920,2013-04-05,2,69
1921,2013-04-06,2,62
1922,2013-04-07,2,84
1923,2013-04-08,2,56
1924,2013-04-09,2,64
1925,2013-04-10,2,62
1926,2013-04-11,2,63
1927,2013-04-12,2,72
1928,2013-04-13,2,77
1929,2013-04-14,2,76
1930,2013-04-15,2,58
1931,2013-04-16,2,59
1932,2013-04-17,2,57
1933,2013-04-18,2,47
1934,2013-04-19,2,70
1935,2013-04-20,2,81
1936,2013-04-21,2,73
1937,2013-04-22,2,53
1938,2013-04-23,2,48
1939,2013-04-24,2,66
1940,2013-04-25,2,54
1941,2013-04-26,2,72
1942,2013-04-27,2,67
1943,2013-04-28,2,68
1944,2013-04-29,2,60
1945,2013-04-30,2,65
1946,2013-05-01,2,63
1947,2013-05-02,2,71
1948,2013-05-03,2,71
1949,2013-05-04,2,91
1950,2013-05-05,2,93
1951,2013-05-06,2,50
1952,2013-05-07,2,69
1953,2013-05-08,2,52
1954,2013-05-09,2,60
1955,2013-05-10,2,92
1956,2013-05-11,2,78
1957,2013-05-12,2,67
1958,2013-05-13,2,71
1959,2013-05-14,2,68
1960,2013-05-15,2,76
1961,2013-05-16,2,82
1962,2013-05-17,2,90
1963,2013-05-18,2,66
1964,2013-05-19,2,111
1965,2013-05-20,2,57
1966,2013-05-21,2,63
1967,2013-05-22,2,65
1968,2013-05-23,2,78
1969,2013-05-24,2,68
1970,2013-05-25,2,82
1971,2013-05-26,2,73
1972,2013-05-27,2,54
1973,2013-05-28,2,83
1974,2013-05-29,2,68
1975,2013-05-30,2,70
1976,2013-05-31,2,80
1977,2013-06-01,2,74
1978,2013-06-02,2,82
1979,2013-06-03,2,60
1980,2013-06-04,2,79
1981,2013-06-05,2,64
1982,2013-06-06,2,82
1983,2013-06-07,2,79
1984,2013-06-08,2,77
1985,2013-06-09,2,119
1986,2013-06-10,2,59
1987,2013-06-11,2,68
1988,2013-06-12,2,65
1989,2013-06-13,2,75
1990,2013-06-14,2,73
1991,2013-06-15,2,100
1992,2013-06-16,2,104
1993,2013-06-17,2,64
1994,2013-06-18,2,58
1995,2013-06-19,2,70
1996,2013-06-20,2,80
1997,2013-06-21,2,86
1998,2013-06-22,2,86
1999,2013-06-23,2,99
2000,2013-06-24,2,55
2001,2013-06-25,2,64
2002,2013-06-26,2,68
2003,2013-06-27,2,76
2004,2013-06-28,2,76
2005,2013-06-29,2,77
2006,2013-06-30,2,94
2007,2013-07-01,2,76
2008,2013-07-02,2,75
2009,2013-07-03,2,72
2010,2013-07-04,2,85
2011,2013-07-05,2,97
2012,2013-07-06,2,84
2013,2013-07-07,2,88
2014,2013-07-08,2,48
2015,2013-07-09,2,81
2016,2013-07-10,2,84
2017,2013-07-11,2,84
2018,2013-07-12,2,75
2019,2013-07-13,2,87
2020,2013-07-14,2,65
2021,2013-07-15,2,68
2022,2013-07-16,2,69
2023,2013-07-17,2,73
2024,2013-07-18,2,71
2025,2013-07-19,2,95
2026,2013-07-20,2,85
2027,2013-07-21,2,98
2028,2013-07-22,2,66
2029,2013-07-23,2,78
2030,2013-07-24,2,76
2031,2013-07-25,2,91
2032,2013-07-26,2,106
2033,2013-07-27,2,83
2034,2013-07-28,2,75
2035,2013-07-29,2,75
2036,2013-07-30,2,56
2037,2013-07-31,2,71
2038,2013-08-01,2,59
2039,2013-08-02,2,86
2040,2013-08-03,2,67
2041,2013-08-04,2,70
2042,2013-08-05,2,63
2043,2013-08-06,2,68
2044,2013-08-07,2,71
2045,2013-08-08,2,71
2046,2013-08-09,2,74
2047,2013-08-10,2,80
2048,2013-08-11,2,79
2049,2013-08-12,2,55
2050,2013-08-13,2,59
2051,2013-08-14,2,71
2052,2013-08-15,2,82
2053,2013-08-16,2,72
2054,2013-08-17,2,89
2055,2013-08-18,2,106
2056,2013-08-19,2,61
2057,2013-08-20,2,57
2058,2013-08-21,2,77
2059,2013-08-22,2,72
2060,2013-08-23,2,84
2061,2013-08-24,2,76
2062,2013-08-25,2,88
2063,2013-08-26,2,56
2064,2013-08-27,2,77
2065,2013-08-28,2,55
2066,2013-08-29,2,61
2067,2013-08-30,2,68
2068,2013-08-31,2,66
